group	tsnr_mean	n_parcels	dataset	subject	session	task	run
subcortex_CAU	29.793313077421406	8	things	06	02	things	6
subcortex_PUT	29.119895996589275	8	things	06	02	things	6
subcortex_THA	28.63951970745044	14	things	06	02	things	6
cerebellum	34.50861895854203	88	things	06	03	things	1
cortex_Cont	42.810527903186845	128	things	06	03	things	1
cortex_Default	42.329628589960045	209	things	06	03	things	1
cortex_DorsAttn	45.31031700512994	122	things	06	03	things	1
cortex_Limbic	19.95682221426462	60	things	06	03	things	1
cortex_SalVentAttn	44.58509552196388	121	things	06	03	things	1
cortex_SomMot	45.32056083014466	194	things	06	03	things	1
cortex_Vis	36.54052903458559	162	things	06	03	things	1
subcortex_CAU	30.852100727282828	8	things	06	03	things	1
subcortex_PUT	30.16098857518512	8	things	06	03	things	1
subcortex_THA	29.598278039747054	14	things	06	03	things	1
cerebellum	31.682296219698742	88	things	06	03	things	2
cortex_Cont	40.14871541382061	128	things	06	03	things	2
cortex_Default	39.89896527828374	209	things	06	03	things	2
cortex_DorsAttn	42.516719170937556	122	things	06	03	things	2
cortex_Limbic	18.459259193041007	60	things	06	03	things	2
cortex_SalVentAttn	42.18359838219115	121	things	06	03	things	2
cortex_SomMot	42.082660489518084	194	things	06	03	things	2
cortex_Vis	34.03790451667723	162	things	06	03	things	2
subcortex_CAU	30.918123865906736	8	things	06	03	things	2
subcortex_PUT	30.081792166700502	8	things	06	03	things	2
subcortex_THA	29.02694797488966	14	things	06	03	things	2
cerebellum	28.375122524067095	88	things	06	03	things	3
cortex_Cont	34.70034552583878	128	things	06	03	things	3
cortex_Default	35.286216082911764	209	things	06	03	things	3
cortex_DorsAttn	36.53706128064249	122	things	06	03	things	3
cortex_Limbic	16.957055071528067	60	things	06	03	things	3
cortex_SalVentAttn	38.44003323718454	121	things	06	03	things	3
cortex_SomMot	36.318700649450605	194	things	06	03	things	3
cortex_Vis	30.690277917546187	162	things	06	03	things	3
subcortex_CAU	29.156713954727238	8	things	06	03	things	3
subcortex_PUT	29.029592582167876	8	things	06	03	things	3
subcortex_THA	28.550640972373703	14	things	06	03	things	3
cerebellum	33.203729324556036	88	things	06	03	things	4
cortex_Cont	41.49320267075031	128	things	06	03	things	4
cortex_Default	40.69976684329381	209	things	06	03	things	4
cortex_DorsAttn	46.02122155998441	122	things	06	03	things	4
cortex_Limbic	18.09313090367609	60	things	06	03	things	4
cortex_SalVentAttn	42.09707228634409	121	things	06	03	things	4
cortex_SomMot	43.01003676777448	194	things	06	03	things	4
cortex_Vis	37.06750876455568	162	things	06	03	things	4
subcortex_CAU	30.004847692449065	8	things	06	03	things	4
subcortex_PUT	29.317006876816865	8	things	06	03	things	4
subcortex_THA	28.351245612076827	14	things	06	03	things	4
cerebellum	34.65112249149202	88	things	06	03	things	5
cortex_Cont	41.771708403917444	128	things	06	03	things	5
cortex_Default	40.86466749956317	209	things	06	03	things	5
cortex_DorsAttn	45.50103719059627	122	things	06	03	things	5
cortex_Limbic	18.67028840682926	60	things	06	03	things	5
cortex_SalVentAttn	42.39537032273248	121	things	06	03	things	5
cortex_SomMot	42.85180458157887	194	things	06	03	things	5
cortex_Vis	37.748515271033966	162	things	06	03	things	5
subcortex_CAU	30.07541073337905	8	things	06	03	things	5
subcortex_PUT	29.674597230599726	8	things	06	03	things	5
subcortex_THA	28.50209375117523	14	things	06	03	things	5
cerebellum	30.961099695255644	88	things	06	03	things	6
cortex_Cont	39.46678200343733	128	things	06	03	things	6
cortex_Default	38.71645737299633	209	things	06	03	things	6
cortex_DorsAttn	41.17661288022479	122	things	06	03	things	6
cortex_Limbic	18.6033647808317	60	things	06	03	things	6
cortex_SalVentAttn	41.09818597972798	121	things	06	03	things	6
cortex_SomMot	40.44253642089217	194	things	06	03	things	6
cortex_Vis	33.48518902419256	162	things	06	03	things	6
subcortex_CAU	29.9573459327347	8	things	06	03	things	6
subcortex_PUT	29.595103288932343	8	things	06	03	things	6
subcortex_THA	28.279716383655614	14	things	06	03	things	6
cerebellum	36.97549447975703	88	things	06	04	things	1
cortex_Cont	46.43474937828582	128	things	06	04	things	1
cortex_Default	44.71727669180991	209	things	06	04	things	1
cortex_DorsAttn	50.055430208235215	122	things	06	04	things	1
cortex_Limbic	20.500021759415493	60	things	06	04	things	1
cortex_SalVentAttn	45.89277826185059	121	things	06	04	things	1
cortex_SomMot	49.08923862620667	194	things	06	04	things	1
cortex_Vis	39.110162358525706	162	things	06	04	things	1
subcortex_CAU	31.21177873316322	8	things	06	04	things	1
subcortex_PUT	29.9718138706911	8	things	06	04	things	1
subcortex_THA	29.503754870953532	14	things	06	04	things	1
cerebellum	36.47173887635737	88	things	06	04	things	2
cortex_Cont	41.78256848566922	128	things	06	04	things	2
cortex_Default	40.97256784003777	209	things	06	04	things	2
cortex_DorsAttn	47.56783729011423	122	things	06	04	things	2
cortex_Limbic	18.023018394103396	60	things	06	04	things	2
cortex_SalVentAttn	43.02639406001957	121	things	06	04	things	2
cortex_SomMot	44.74017870227812	194	things	06	04	things	2
cortex_Vis	38.86197174568062	162	things	06	04	things	2
subcortex_CAU	29.726424252322627	8	things	06	04	things	2
subcortex_PUT	29.76143431687712	8	things	06	04	things	2
subcortex_THA	28.94888434116606	14	things	06	04	things	2
cerebellum	32.802943776237534	88	things	06	04	things	3
cortex_Cont	38.98781022900627	128	things	06	04	things	3
cortex_Default	38.808967352899096	209	things	06	04	things	3
cortex_DorsAttn	44.06257263228302	122	things	06	04	things	3
cortex_Limbic	17.093995753152008	60	things	06	04	things	3
cortex_SalVentAttn	41.63533642108141	121	things	06	04	things	3
cortex_SomMot	42.38912275988371	194	things	06	04	things	3
cortex_Vis	35.19287233266826	162	things	06	04	things	3
subcortex_CAU	29.333964487662904	8	things	06	04	things	3
subcortex_PUT	29.277330869609315	8	things	06	04	things	3
subcortex_THA	28.483128014523377	14	things	06	04	things	3
cerebellum	32.45463096308258	88	things	06	04	things	4
cortex_Cont	39.51217695160819	128	things	06	04	things	4
cortex_Default	39.04661876363551	209	things	06	04	things	4
cortex_DorsAttn	44.490175771641844	122	things	06	04	things	4
cortex_Limbic	17.498672385632016	60	things	06	04	things	4
cortex_SalVentAttn	41.59943667479924	121	things	06	04	things	4
cortex_SomMot	42.07537170605031	194	things	06	04	things	4
cortex_Vis	35.937583468734935	162	things	06	04	things	4
subcortex_CAU	29.57757419788478	8	things	06	04	things	4
subcortex_PUT	29.338654956643932	8	things	06	04	things	4
subcortex_THA	28.46745536359891	14	things	06	04	things	4
cerebellum	28.379810914235694	88	things	06	04	things	5
cortex_Cont	37.531127034199336	128	things	06	04	things	5
cortex_Default	36.6922575856486	209	things	06	04	things	5
cortex_DorsAttn	39.83403189099581	122	things	06	04	things	5
cortex_Limbic	16.710864346452922	60	things	06	04	things	5
cortex_SalVentAttn	39.957843472059366	121	things	06	04	things	5
cortex_SomMot	39.56203927108198	194	things	06	04	things	5
cortex_Vis	31.24440462432573	162	things	06	04	things	5
subcortex_CAU	29.761468659439522	8	things	06	04	things	5
subcortex_PUT	28.994000131396735	8	things	06	04	things	5
subcortex_THA	28.11348614601679	14	things	06	04	things	5
cerebellum	37.00046255112564	88	things	06	04	things	6
cortex_Cont	42.27829983960389	128	things	06	04	things	6
cortex_Default	41.95631582744684	209	things	06	04	things	6
cortex_DorsAttn	48.337751213562115	122	things	06	04	things	6
cortex_Limbic	18.73792626035891	60	things	06	04	things	6
cortex_SalVentAttn	43.500670550027436	121	things	06	04	things	6
cortex_SomMot	45.39977100517854	194	things	06	04	things	6
cortex_Vis	38.89811839809732	162	things	06	04	things	6
subcortex_CAU	30.672694106697648	8	things	06	04	things	6
subcortex_PUT	29.924274937541835	8	things	06	04	things	6
subcortex_THA	28.57817017622521	14	things	06	04	things	6
cerebellum	33.94012591754143	88	things	06	05	things	1
cortex_Cont	40.808322828516054	128	things	06	05	things	1
cortex_Default	40.36062531705391	209	things	06	05	things	1
cortex_DorsAttn	43.7768928257773	122	things	06	05	things	1
cortex_Limbic	18.73581455119419	60	things	06	05	things	1
cortex_SalVentAttn	42.12100218572883	121	things	06	05	things	1
cortex_SomMot	42.85576369313765	194	things	06	05	things	1
cortex_Vis	36.454435087155105	162	things	06	05	things	1
subcortex_CAU	31.16193551834182	8	things	06	05	things	1
subcortex_PUT	30.07402219621418	8	things	06	05	things	1
subcortex_THA	29.79257873620546	14	things	06	05	things	1
cerebellum	38.8648445290869	88	things	06	05	things	2
cortex_Cont	47.13669368828179	128	things	06	05	things	2
cortex_Default	45.553158930180146	209	things	06	05	things	2
cortex_DorsAttn	50.5718368144336	122	things	06	05	things	2
cortex_Limbic	20.968796132345837	60	things	06	05	things	2
cortex_SalVentAttn	46.184457944512566	121	things	06	05	things	2
cortex_SomMot	48.91665197910128	194	things	06	05	things	2
cortex_Vis	40.602799573007914	162	things	06	05	things	2
subcortex_CAU	34.461728615813044	8	things	06	05	things	2
subcortex_PUT	31.247083691667935	8	things	06	05	things	2
subcortex_THA	30.732791194785666	14	things	06	05	things	2
cerebellum	37.87208931317722	88	things	06	05	things	3
cortex_Cont	45.34039534708303	128	things	06	05	things	3
cortex_Default	43.92384116882435	209	things	06	05	things	3
cortex_DorsAttn	49.561669350043104	122	things	06	05	things	3
cortex_Limbic	19.914321715528516	60	things	06	05	things	3
cortex_SalVentAttn	44.93315671964548	121	things	06	05	things	3
cortex_SomMot	47.245169665210476	194	things	06	05	things	3
cortex_Vis	39.89695546860705	162	things	06	05	things	3
subcortex_CAU	32.21494146066973	8	things	06	05	things	3
subcortex_PUT	30.33727568251836	8	things	06	05	things	3
subcortex_THA	29.681033880916015	14	things	06	05	things	3
cerebellum	27.55129204443929	88	things	06	05	things	4
cortex_Cont	34.77768238116567	128	things	06	05	things	4
cortex_Default	34.78939394287722	209	things	06	05	things	4
cortex_DorsAttn	37.0202387730622	122	things	06	05	things	4
cortex_Limbic	16.395044359419128	60	things	06	05	things	4
cortex_SalVentAttn	38.118129921227364	121	things	06	05	things	4
cortex_SomMot	37.88704232698826	194	things	06	05	things	4
cortex_Vis	29.70946144544285	162	things	06	05	things	4
subcortex_CAU	29.167014094429987	8	things	06	05	things	4
subcortex_PUT	28.899331622373715	8	things	06	05	things	4
subcortex_THA	28.225890895535947	14	things	06	05	things	4
cerebellum	32.436574045516224	88	things	06	05	things	5
cortex_Cont	40.51244087124061	128	things	06	05	things	5
cortex_Default	39.84493413069767	209	things	06	05	things	5
cortex_DorsAttn	43.95608686535686	122	things	06	05	things	5
cortex_Limbic	18.277486971053058	60	things	06	05	things	5
cortex_SalVentAttn	42.46470974086718	121	things	06	05	things	5
cortex_SomMot	42.925955063209784	194	things	06	05	things	5
cortex_Vis	35.10621836862627	162	things	06	05	things	5
subcortex_CAU	31.396897874507122	8	things	06	05	things	5
subcortex_PUT	29.76908560030357	8	things	06	05	things	5
subcortex_THA	29.60548871320165	14	things	06	05	things	5
cerebellum	34.78621559552729	88	things	06	05	things	6
cortex_Cont	42.319846658998685	128	things	06	05	things	6
cortex_Default	41.32050158580285	209	things	06	05	things	6
cortex_DorsAttn	48.02891027957213	122	things	06	05	things	6
cortex_Limbic	18.202343879588785	60	things	06	05	things	6
cortex_SalVentAttn	43.2540640173349	121	things	06	05	things	6
cortex_SomMot	44.94691917455316	194	things	06	05	things	6
cortex_Vis	37.96839214139149	162	things	06	05	things	6
subcortex_CAU	31.615562110369762	8	things	06	05	things	6
subcortex_PUT	30.101854025870825	8	things	06	05	things	6
subcortex_THA	29.24073846945557	14	things	06	05	things	6
cerebellum	38.29046097245432	88	things	06	06	things	1
cortex_Cont	46.726194102028614	128	things	06	06	things	1
cortex_Default	44.77715176957758	209	things	06	06	things	1
cortex_DorsAttn	50.80193585351062	122	things	06	06	things	1
cortex_Limbic	20.08914254677118	60	things	06	06	things	1
cortex_SalVentAttn	45.721787716175754	121	things	06	06	things	1
cortex_SomMot	47.93731725477433	194	things	06	06	things	1
cortex_Vis	40.997947136043706	162	things	06	06	things	1
subcortex_CAU	32.73696918332779	8	things	06	06	things	1
subcortex_PUT	30.99468926675252	8	things	06	06	things	1
subcortex_THA	29.942862892358825	14	things	06	06	things	1
cerebellum	36.75146564634633	88	things	06	06	things	2
cortex_Cont	43.64468721495148	128	things	06	06	things	2
cortex_Default	42.3636650882655	209	things	06	06	things	2
cortex_DorsAttn	49.27045308982878	122	things	06	06	things	2
cortex_Limbic	18.836502156840975	60	things	06	06	things	2
cortex_SalVentAttn	44.24658699980255	121	things	06	06	things	2
cortex_SomMot	46.21577771662456	194	things	06	06	things	2
cortex_Vis	39.761419752896	162	things	06	06	things	2
subcortex_CAU	31.967865416274563	8	things	06	06	things	2
subcortex_PUT	30.58737825109489	8	things	06	06	things	2
subcortex_THA	29.678344320562612	14	things	06	06	things	2
cerebellum	37.4868539392684	88	things	06	06	things	3
cortex_Cont	43.82706612399982	128	things	06	06	things	3
cortex_Default	42.41136028207352	209	things	06	06	things	3
cortex_DorsAttn	49.954741403702066	122	things	06	06	things	3
cortex_Limbic	19.028001378681765	60	things	06	06	things	3
cortex_SalVentAttn	44.41098544775356	121	things	06	06	things	3
cortex_SomMot	46.64043642195034	194	things	06	06	things	3
cortex_Vis	39.8293977695708	162	things	06	06	things	3
subcortex_CAU	33.748595905081004	8	things	06	06	things	3
subcortex_PUT	31.14954841830796	8	things	06	06	things	3
subcortex_THA	30.166385192990965	14	things	06	06	things	3
cerebellum	34.73568169345032	88	things	06	06	things	4
cortex_Cont	42.51639383052451	128	things	06	06	things	4
cortex_Default	41.296064102959164	209	things	06	06	things	4
cortex_DorsAttn	46.8812108542724	122	things	06	06	things	4
cortex_Limbic	18.83369658738342	60	things	06	06	things	4
cortex_SalVentAttn	43.11844943360199	121	things	06	06	things	4
cortex_SomMot	44.36332441654657	194	things	06	06	things	4
cortex_Vis	37.56976682374217	162	things	06	06	things	4
subcortex_CAU	31.637612387842804	8	things	06	06	things	4
subcortex_PUT	30.44204488933953	8	things	06	06	things	4
subcortex_THA	29.321850372137572	14	things	06	06	things	4
cerebellum	28.302726961309826	88	things	06	06	things	5
cortex_Cont	35.82275445110964	128	things	06	06	things	5
cortex_Default	36.01360034450516	209	things	06	06	things	5
cortex_DorsAttn	39.21844626013652	122	things	06	06	things	5
cortex_Limbic	16.789963482291153	60	things	06	06	things	5
cortex_SalVentAttn	38.649601064594286	121	things	06	06	things	5
cortex_SomMot	38.0771160774897	194	things	06	06	things	5
cortex_Vis	31.462108899836903	162	things	06	06	things	5
subcortex_CAU	31.048694500428976	8	things	06	06	things	5
subcortex_PUT	29.75638211683605	8	things	06	06	things	5
subcortex_THA	28.591156945206603	14	things	06	06	things	5
cerebellum	32.04876248549638	88	things	06	06	things	6
cortex_Cont	40.43230421168055	128	things	06	06	things	6
cortex_Default	39.0095531539548	209	things	06	06	things	6
cortex_DorsAttn	44.26748001626018	122	things	06	06	things	6
cortex_Limbic	17.77444094602976	60	things	06	06	things	6
cortex_SalVentAttn	41.019397252315734	121	things	06	06	things	6
cortex_SomMot	41.79688812086583	194	things	06	06	things	6
cortex_Vis	35.625709706421866	162	things	06	06	things	6
subcortex_CAU	30.92016708233126	8	things	06	06	things	6
subcortex_PUT	29.903462287269164	8	things	06	06	things	6
subcortex_THA	28.74401370053411	14	things	06	06	things	6
cerebellum	37.55345877278975	88	things	06	07	things	1
cortex_Cont	48.95431047925119	128	things	06	07	things	1
cortex_Default	46.51056660833954	209	things	06	07	things	1
cortex_DorsAttn	52.837989112105966	122	things	06	07	things	1
cortex_Limbic	20.420113840362216	60	things	06	07	things	1
cortex_SalVentAttn	47.68255887541751	121	things	06	07	things	1
cortex_SomMot	51.779353571524815	194	things	06	07	things	1
cortex_Vis	40.3398163051706	162	things	06	07	things	1
subcortex_CAU	32.61872238447622	8	things	06	07	things	1
subcortex_PUT	30.644111484136047	8	things	06	07	things	1
subcortex_THA	29.988978727682536	14	things	06	07	things	1
cerebellum	35.429816925069815	88	things	06	07	things	2
cortex_Cont	47.36092511108711	128	things	06	07	things	2
cortex_Default	44.823076912040705	209	things	06	07	things	2
cortex_DorsAttn	50.212098723200306	122	things	06	07	things	2
cortex_Limbic	20.12556975569685	60	things	06	07	things	2
cortex_SalVentAttn	46.48737833699662	121	things	06	07	things	2
cortex_SomMot	48.86690370033672	194	things	06	07	things	2
cortex_Vis	39.008627518989506	162	things	06	07	things	2
subcortex_CAU	32.80289104710202	8	things	06	07	things	2
subcortex_PUT	30.633867717993834	8	things	06	07	things	2
subcortex_THA	29.661258513874177	14	things	06	07	things	2
cerebellum	34.61155753389796	88	things	06	07	things	3
cortex_Cont	43.84237850566	128	things	06	07	things	3
cortex_Default	41.92212558788845	209	things	06	07	things	3
cortex_DorsAttn	49.16062777347317	122	things	06	07	things	3
cortex_Limbic	18.50762632304595	60	things	06	07	things	3
cortex_SalVentAttn	43.66005613512463	121	things	06	07	things	3
cortex_SomMot	45.842720633863905	194	things	06	07	things	3
cortex_Vis	37.99491778798279	162	things	06	07	things	3
subcortex_CAU	31.798718851646576	8	things	06	07	things	3
subcortex_PUT	29.796240594279023	8	things	06	07	things	3
subcortex_THA	29.229175199284033	14	things	06	07	things	3
cerebellum	30.82490506013861	88	things	06	07	things	4
cortex_Cont	39.59370197563524	128	things	06	07	things	4
cortex_Default	38.75101090216727	209	things	06	07	things	4
cortex_DorsAttn	42.69439871366066	122	things	06	07	things	4
cortex_Limbic	17.631633067060587	60	things	06	07	things	4
cortex_SalVentAttn	41.37379078767616	121	things	06	07	things	4
cortex_SomMot	41.26344061771349	194	things	06	07	things	4
cortex_Vis	34.416263120223434	162	things	06	07	things	4
subcortex_CAU	31.229277371930806	8	things	06	07	things	4
subcortex_PUT	29.698675866424395	8	things	06	07	things	4
subcortex_THA	28.881076031148048	14	things	06	07	things	4
cerebellum	28.437367895959685	88	things	06	07	things	5
cortex_Cont	39.267352156047885	128	things	06	07	things	5
cortex_Default	38.000584676589234	209	things	06	07	things	5
cortex_DorsAttn	40.99248708856139	122	things	06	07	things	5
cortex_Limbic	17.82671350011274	60	things	06	07	things	5
cortex_SalVentAttn	40.76562897641763	121	things	06	07	things	5
cortex_SomMot	40.31670772357798	194	things	06	07	things	5
cortex_Vis	31.594347151013995	162	things	06	07	things	5
subcortex_CAU	32.4927066143855	8	things	06	07	things	5
subcortex_PUT	30.0888999261624	8	things	06	07	things	5
subcortex_THA	29.024629263435834	14	things	06	07	things	5
cerebellum	29.426532986594623	88	things	06	07	things	6
cortex_Cont	37.97528458878591	128	things	06	07	things	6
cortex_Default	36.85954469366364	209	things	06	07	things	6
cortex_DorsAttn	40.906834145540095	122	things	06	07	things	6
cortex_Limbic	16.867777144094134	60	things	06	07	things	6
cortex_SalVentAttn	39.3653410545556	121	things	06	07	things	6
cortex_SomMot	38.78925902541849	194	things	06	07	things	6
cortex_Vis	32.6159002686096	162	things	06	07	things	6
subcortex_CAU	31.068917468552616	8	things	06	07	things	6
subcortex_PUT	29.575731772416358	8	things	06	07	things	6
subcortex_THA	28.908368225665875	14	things	06	07	things	6
cerebellum	31.592582882803207	88	things	06	08	things	1
cortex_Cont	39.804605423445764	128	things	06	08	things	1
cortex_Default	39.2228139698991	209	things	06	08	things	1
cortex_DorsAttn	42.86336344105509	122	things	06	08	things	1
cortex_Limbic	18.124363859906783	60	things	06	08	things	1
cortex_SalVentAttn	42.1292782627303	121	things	06	08	things	1
cortex_SomMot	43.29992771750515	194	things	06	08	things	1
cortex_Vis	33.52365309364156	162	things	06	08	things	1
subcortex_CAU	31.391350488926676	8	things	06	08	things	1
subcortex_PUT	30.07650580236342	8	things	06	08	things	1
subcortex_THA	29.97074210214862	14	things	06	08	things	1
cerebellum	33.19603677317964	88	things	06	08	things	2
cortex_Cont	40.32116353026482	128	things	06	08	things	2
cortex_Default	40.01722429709065	209	things	06	08	things	2
cortex_DorsAttn	42.43753897794889	122	things	06	08	things	2
cortex_Limbic	18.819141949271017	60	things	06	08	things	2
cortex_SalVentAttn	41.941815098294306	121	things	06	08	things	2
cortex_SomMot	43.15639948142718	194	things	06	08	things	2
cortex_Vis	34.4867589992607	162	things	06	08	things	2
subcortex_CAU	30.921979908170037	8	things	06	08	things	2
subcortex_PUT	29.159050273567374	8	things	06	08	things	2
subcortex_THA	29.15372548456056	14	things	06	08	things	2
cerebellum	34.038266129024855	88	things	06	08	things	3
cortex_Cont	43.195220234116505	128	things	06	08	things	3
cortex_Default	41.82818602201649	209	things	06	08	things	3
cortex_DorsAttn	44.926421956670865	122	things	06	08	things	3
cortex_Limbic	19.946848032774337	60	things	06	08	things	3
cortex_SalVentAttn	43.371678892564844	121	things	06	08	things	3
cortex_SomMot	44.62965523963316	194	things	06	08	things	3
cortex_Vis	35.581994064531116	162	things	06	08	things	3
subcortex_CAU	31.923729154450207	8	things	06	08	things	3
subcortex_PUT	29.663415959655428	8	things	06	08	things	3
subcortex_THA	29.141771588190274	14	things	06	08	things	3
cerebellum	32.70916160175935	88	things	06	08	things	4
cortex_Cont	37.22221820389609	128	things	06	08	things	4
cortex_Default	36.90269709484468	209	things	06	08	things	4
cortex_DorsAttn	42.083799516235715	122	things	06	08	things	4
cortex_Limbic	16.526215870306658	60	things	06	08	things	4
cortex_SalVentAttn	39.50556475617646	121	things	06	08	things	4
cortex_SomMot	40.29574061795829	194	things	06	08	things	4
cortex_Vis	33.88760813385916	162	things	06	08	things	4
subcortex_CAU	29.121696106046603	8	things	06	08	things	4
subcortex_PUT	28.487470172930024	8	things	06	08	things	4
subcortex_THA	28.121055315468766	14	things	06	08	things	4
cerebellum	31.534017855063954	88	things	06	08	things	5
cortex_Cont	36.46370105537766	128	things	06	08	things	5
cortex_Default	36.71152691945753	209	things	06	08	things	5
cortex_DorsAttn	39.999218751943175	122	things	06	08	things	5
cortex_Limbic	17.479947695594902	60	things	06	08	things	5
cortex_SalVentAttn	38.74945014542181	121	things	06	08	things	5
cortex_SomMot	38.64803766924444	194	things	06	08	things	5
cortex_Vis	32.671447670529346	162	things	06	08	things	5
subcortex_CAU	30.713382690557093	8	things	06	08	things	5
subcortex_PUT	29.33591564379152	8	things	06	08	things	5
subcortex_THA	28.684677926938175	14	things	06	08	things	5
cerebellum	29.924945983529383	88	things	06	09	things	1
cortex_Cont	36.38388222829415	128	things	06	09	things	1
cortex_Default	36.222719487587895	209	things	06	09	things	1
cortex_DorsAttn	39.440492671213036	122	things	06	09	things	1
cortex_Limbic	16.45787363497239	60	things	06	09	things	1
cortex_SalVentAttn	38.93614700808909	121	things	06	09	things	1
cortex_SomMot	37.8082253555558	194	things	06	09	things	1
cortex_Vis	32.19969224807047	162	things	06	09	things	1
subcortex_CAU	29.360858806417603	8	things	06	09	things	1
subcortex_PUT	29.606748926118758	8	things	06	09	things	1
subcortex_THA	28.884763788971526	14	things	06	09	things	1
cerebellum	31.083912883275204	88	things	06	09	things	2
cortex_Cont	39.174686087180426	128	things	06	09	things	2
cortex_Default	37.94166545505291	209	things	06	09	things	2
cortex_DorsAttn	43.293665284864716	122	things	06	09	things	2
cortex_Limbic	16.356240129257902	60	things	06	09	things	2
cortex_SalVentAttn	40.369953526167905	121	things	06	09	things	2
cortex_SomMot	40.904646237831905	194	things	06	09	things	2
cortex_Vis	33.846420323578286	162	things	06	09	things	2
subcortex_CAU	29.02769764317079	8	things	06	09	things	2
subcortex_PUT	28.793253066800272	8	things	06	09	things	2
subcortex_THA	28.181622712608718	14	things	06	09	things	2
cerebellum	31.617466240260207	88	things	06	09	things	3
cortex_Cont	37.00130812051372	128	things	06	09	things	3
cortex_Default	36.73087025592094	209	things	06	09	things	3
cortex_DorsAttn	41.96941049604206	122	things	06	09	things	3
cortex_Limbic	16.355943917772006	60	things	06	09	things	3
cortex_SalVentAttn	38.97098292950963	121	things	06	09	things	3
cortex_SomMot	38.80160402251819	194	things	06	09	things	3
cortex_Vis	34.44686663721805	162	things	06	09	things	3
subcortex_CAU	28.791793450966857	8	things	06	09	things	3
subcortex_PUT	29.121808625400412	8	things	06	09	things	3
subcortex_THA	28.253344906190847	14	things	06	09	things	3
cerebellum	27.30217410210528	88	things	06	09	things	4
cortex_Cont	34.195794226057075	128	things	06	09	things	4
cortex_Default	34.11572013576602	209	things	06	09	things	4
cortex_DorsAttn	36.630571653244424	122	things	06	09	things	4
cortex_Limbic	15.977410647097878	60	things	06	09	things	4
cortex_SalVentAttn	37.56640463054272	121	things	06	09	things	4
cortex_SomMot	36.44801537430452	194	things	06	09	things	4
cortex_Vis	29.43376599137713	162	things	06	09	things	4
subcortex_CAU	28.919563140736866	8	things	06	09	things	4
subcortex_PUT	28.916957911304394	8	things	06	09	things	4
subcortex_THA	28.11799992413262	14	things	06	09	things	4
cerebellum	29.673952217560462	88	things	06	09	things	5
cortex_Cont	36.89365375071448	128	things	06	09	things	5
cortex_Default	36.041969055340125	209	things	06	09	things	5
cortex_DorsAttn	40.380749230642834	122	things	06	09	things	5
cortex_Limbic	16.033913301499684	60	things	06	09	things	5
cortex_SalVentAttn	38.495860471067516	121	things	06	09	things	5
cortex_SomMot	38.16609396797583	194	things	06	09	things	5
cortex_Vis	33.11656306182684	162	things	06	09	things	5
subcortex_CAU	27.972004008501074	8	things	06	09	things	5
subcortex_PUT	28.370305369696155	8	things	06	09	things	5
subcortex_THA	27.895062914211042	14	things	06	09	things	5
cerebellum	31.080038195020414	88	things	06	09	things	6
cortex_Cont	38.546721241365724	128	things	06	09	things	6
cortex_Default	37.48896462539494	209	things	06	09	things	6
cortex_DorsAttn	41.795249827639424	122	things	06	09	things	6
cortex_Limbic	16.579564296675564	60	things	06	09	things	6
cortex_SalVentAttn	40.54795304666229	121	things	06	09	things	6
cortex_SomMot	40.058189528038085	194	things	06	09	things	6
cortex_Vis	34.05228536904824	162	things	06	09	things	6
subcortex_CAU	29.390287328319715	8	things	06	09	things	6
subcortex_PUT	29.493428900387386	8	things	06	09	things	6
subcortex_THA	28.432541568310253	14	things	06	09	things	6
cerebellum	31.69736073231493	88	things	06	10	things	1
cortex_Cont	38.95931813152477	128	things	06	10	things	1
cortex_Default	38.51576059591698	209	things	06	10	things	1
cortex_DorsAttn	42.33542082213005	122	things	06	10	things	1
cortex_Limbic	17.530527580590775	60	things	06	10	things	1
cortex_SalVentAttn	40.808462949045065	121	things	06	10	things	1
cortex_SomMot	40.33675464245542	194	things	06	10	things	1
cortex_Vis	34.34527403970993	162	things	06	10	things	1
subcortex_CAU	30.490928258725503	8	things	06	10	things	1
subcortex_PUT	29.479832197306024	8	things	06	10	things	1
subcortex_THA	28.998385515705923	14	things	06	10	things	1
cerebellum	28.783905021623845	88	things	06	10	things	2
cortex_Cont	34.88583871665857	128	things	06	10	things	2
cortex_Default	35.2549113219363	209	things	06	10	things	2
cortex_DorsAttn	38.91284855381793	122	things	06	10	things	2
cortex_Limbic	15.770454500106355	60	things	06	10	things	2
cortex_SalVentAttn	38.841515712561005	121	things	06	10	things	2
cortex_SomMot	38.392354100321064	194	things	06	10	things	2
cortex_Vis	31.239777823108998	162	things	06	10	things	2
subcortex_CAU	29.06965651805724	8	things	06	10	things	2
subcortex_PUT	28.527037611796786	8	things	06	10	things	2
subcortex_THA	28.212052013723145	14	things	06	10	things	2
cerebellum	28.442564876962738	88	things	06	10	things	3
cortex_Cont	35.1585756755198	128	things	06	10	things	3
cortex_Default	34.848833174306954	209	things	06	10	things	3
cortex_DorsAttn	38.561301520012286	122	things	06	10	things	3
cortex_Limbic	15.446948212932009	60	things	06	10	things	3
cortex_SalVentAttn	37.13942769566362	121	things	06	10	things	3
cortex_SomMot	36.311949287998615	194	things	06	10	things	3
cortex_Vis	31.30854591510763	162	things	06	10	things	3
subcortex_CAU	28.900041739826403	8	things	06	10	things	3
subcortex_PUT	28.40965353441633	8	things	06	10	things	3
