region_name	group	tsnr_mean	dataset	subject	session	task	run
7Networks_LH_Default_Par_15	cortex_Default	50.59428095310259	floc	01	005	fLoc	1
7Networks_LH_Default_Par_16	cortex_Default	49.494239741034015	floc	01	005	fLoc	1
7Networks_LH_Default_Par_17	cortex_Default	44.97066073079054	floc	01	005	fLoc	1
7Networks_LH_Default_Par_18	cortex_Default	56.664690122714944	floc	01	005	fLoc	1
7Networks_LH_Default_Par_19	cortex_Default	55.63814275551707	floc	01	005	fLoc	1
7Networks_LH_Default_Temp_1	cortex_Default	44.6500908520345	floc	01	005	fLoc	1
7Networks_LH_Default_Temp_2	cortex_Default	36.63429270730367	floc	01	005	fLoc	1
7Networks_LH_Default_Temp_3	cortex_Default	9.429128131380505	floc	01	005	fLoc	1
7Networks_LH_Default_Temp_4	cortex_Default	48.464761916861	floc	01	005	fLoc	1
7Networks_LH_Default_Temp_5	cortex_Default	48.48167254261919	floc	01	005	fLoc	1
7Networks_LH_Default_Temp_6	cortex_Default	17.42639647381621	floc	01	005	fLoc	1
7Networks_LH_Default_Temp_7	cortex_Default	49.86221051060062	floc	01	005	fLoc	1
7Networks_LH_Default_Temp_8	cortex_Default	18.54414034877435	floc	01	005	fLoc	1
7Networks_LH_Default_Temp_9	cortex_Default	38.27912634442707	floc	01	005	fLoc	1
7Networks_LH_Default_Temp_10	cortex_Default	15.119237028660345	floc	01	005	fLoc	1
7Networks_LH_Default_Temp_11	cortex_Default	46.982959003551564	floc	01	005	fLoc	1
7Networks_LH_Default_Temp_12	cortex_Default	25.183674587312755	floc	01	005	fLoc	1
7Networks_LH_Default_Temp_13	cortex_Default	30.276644533098377	floc	01	005	fLoc	1
7Networks_LH_Default_Temp_14	cortex_Default	35.85796316703336	floc	01	005	fLoc	1
7Networks_LH_Default_Temp_15	cortex_Default	47.00967282936196	floc	01	005	fLoc	1
7Networks_LH_Default_Temp_16	cortex_Default	45.50712287590488	floc	01	005	fLoc	1
7Networks_LH_Default_Temp_17	cortex_Default	43.443594308885494	floc	01	005	fLoc	1
7Networks_LH_Default_Temp_18	cortex_Default	43.189071394683765	floc	01	005	fLoc	1
7Networks_LH_Default_Temp_19	cortex_Default	44.255248880407976	floc	01	005	fLoc	1
7Networks_LH_Default_Temp_20	cortex_Default	50.94216707155047	floc	01	005	fLoc	1
7Networks_LH_Default_Temp_21	cortex_Default	45.54271084769184	floc	01	005	fLoc	1
7Networks_LH_Default_Temp_22	cortex_Default	43.82367555947584	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_1	cortex_Default	33.60094404402811	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_2	cortex_Default	28.412570796242402	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_3	cortex_Default	46.406640501808994	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_4	cortex_Default	38.61537183880388	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_5	cortex_Default	11.169053368260682	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_6	cortex_Default	35.968905576686474	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_7	cortex_Default	18.44785003563332	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_8	cortex_Default	43.66597752217574	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_9	cortex_Default	7.4627930043416395	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_10	cortex_Default	38.13193313954382	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_11	cortex_Default	49.662616176375366	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_12	cortex_Default	20.001148301502365	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_13	cortex_Default	21.54032107021811	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_14	cortex_Default	41.68511143159687	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_15	cortex_Default	47.47722725241709	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_16	cortex_Default	19.301840869821643	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_17	cortex_Default	52.38633756323424	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_18	cortex_Default	50.181720059538605	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_19	cortex_Default	43.31172816795267	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_20	cortex_Default	47.59693097658295	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_21	cortex_Default	52.312170459264834	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_22	cortex_Default	43.03588671163863	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_23	cortex_Default	40.10035426888119	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_24	cortex_Default	41.603644747850524	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_25	cortex_Default	42.03123395762431	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_26	cortex_Default	42.44421442760779	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_27	cortex_Default	53.59557373525759	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_28	cortex_Default	54.60493519823908	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_29	cortex_Default	54.1984750627543	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_30	cortex_Default	50.741378423177096	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_31	cortex_Default	63.10200465603061	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_32	cortex_Default	49.11060517866611	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_33	cortex_Default	54.91996040805577	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_34	cortex_Default	58.9613612543719	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_35	cortex_Default	54.64312791678353	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_36	cortex_Default	52.99084509558324	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_37	cortex_Default	48.30791857064124	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_38	cortex_Default	55.79673606008867	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_39	cortex_Default	54.160631108849046	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_40	cortex_Default	48.46801862725166	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_41	cortex_Default	55.05112734735752	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_42	cortex_Default	48.66890641308783	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_43	cortex_Default	43.70900459293974	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_44	cortex_Default	50.4140360589834	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_45	cortex_Default	52.69774866619071	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_46	cortex_Default	46.808449274417185	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_47	cortex_Default	49.03715086453334	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_48	cortex_Default	51.45885385636937	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_49	cortex_Default	47.362911039993776	floc	01	005	fLoc	1
7Networks_LH_Default_PFC_50	cortex_Default	48.23084203446625	floc	01	005	fLoc	1
7Networks_LH_Default_PCC_1	cortex_Default	31.977232567037788	floc	01	005	fLoc	1
7Networks_LH_Default_PCC_2	cortex_Default	35.11975101518412	floc	01	005	fLoc	1
7Networks_LH_Default_PCC_3	cortex_Default	29.731860129417644	floc	01	005	fLoc	1
7Networks_LH_Default_PCC_4	cortex_Default	40.90270714359132	floc	01	005	fLoc	1
7Networks_LH_Default_PCC_5	cortex_Default	34.28371050673002	floc	01	005	fLoc	1
7Networks_LH_Default_PCC_6	cortex_Default		floc	01	005	fLoc	1
7Networks_LH_Default_PCC_7	cortex_Default	44.80608302418451	floc	01	005	fLoc	1
7Networks_LH_Default_PCC_8	cortex_Default	34.35918614024853	floc	01	005	fLoc	1
7Networks_LH_Default_PCC_9	cortex_Default	48.42377271520494	floc	01	005	fLoc	1
7Networks_LH_Default_PCC_10	cortex_Default	42.620997308755356	floc	01	005	fLoc	1
7Networks_LH_Default_PCC_11	cortex_Default		floc	01	005	fLoc	1
7Networks_LH_Default_PCC_12	cortex_Default	38.02890238214552	floc	01	005	fLoc	1
7Networks_LH_Default_PCC_13	cortex_Default	41.6479169439867	floc	01	005	fLoc	1
7Networks_LH_Default_PCC_14	cortex_Default	38.4002835456521	floc	01	005	fLoc	1
7Networks_LH_Default_PCC_15	cortex_Default	43.332828209352904	floc	01	005	fLoc	1
7Networks_LH_Default_PCC_16	cortex_Default	34.32214217455123	floc	01	005	fLoc	1
7Networks_LH_Default_PCC_17	cortex_Default	40.61412125646483	floc	01	005	fLoc	1
7Networks_LH_Default_PCC_18	cortex_Default	44.861389221954795	floc	01	005	fLoc	1
7Networks_LH_Default_PCC_19	cortex_Default	39.04927749972011	floc	01	005	fLoc	1
7Networks_LH_Default_PCC_20	cortex_Default	38.63095599985447	floc	01	005	fLoc	1
7Networks_LH_Default_PCC_21	cortex_Default	41.88160113099894	floc	01	005	fLoc	1
7Networks_LH_Default_PCC_22	cortex_Default	38.88615763847844	floc	01	005	fLoc	1
7Networks_LH_Default_PCC_23	cortex_Default	40.767066623939726	floc	01	005	fLoc	1
7Networks_LH_Default_PCC_24	cortex_Default	49.184971482335406	floc	01	005	fLoc	1
7Networks_LH_Default_PCC_25	cortex_Default	41.50813381712012	floc	01	005	fLoc	1
7Networks_LH_Default_PCC_26	cortex_Default	40.02721433351079	floc	01	005	fLoc	1
7Networks_LH_Default_PCC_27	cortex_Default	41.32017861046577	floc	01	005	fLoc	1
7Networks_LH_Default_PCC_28	cortex_Default	38.21144865771592	floc	01	005	fLoc	1
7Networks_LH_Default_PCC_29	cortex_Default	40.8822409875908	floc	01	005	fLoc	1
7Networks_LH_Default_PCC_30	cortex_Default	43.48687203114178	floc	01	005	fLoc	1
7Networks_LH_Default_PCC_31	cortex_Default	42.17833642626199	floc	01	005	fLoc	1
7Networks_LH_Default_PCC_32	cortex_Default	43.07937021307241	floc	01	005	fLoc	1
7Networks_LH_Default_PHC_1	cortex_Default	31.863897817359593	floc	01	005	fLoc	1
7Networks_LH_Default_PHC_2	cortex_Default	17.062650263357003	floc	01	005	fLoc	1
7Networks_LH_Default_PHC_3	cortex_Default	29.215561335298062	floc	01	005	fLoc	1
7Networks_RH_Vis_1	cortex_Vis	21.41307428854871	floc	01	005	fLoc	1
7Networks_RH_Vis_2	cortex_Vis	33.28860893131732	floc	01	005	fLoc	1
7Networks_RH_Vis_3	cortex_Vis	29.45422487173118	floc	01	005	fLoc	1
7Networks_RH_Vis_4	cortex_Vis	30.59669501092453	floc	01	005	fLoc	1
7Networks_RH_Vis_5	cortex_Vis	41.70524759555775	floc	01	005	fLoc	1
7Networks_RH_Vis_6	cortex_Vis	35.49920966807344	floc	01	005	fLoc	1
7Networks_RH_Vis_7	cortex_Vis	35.186457067991675	floc	01	005	fLoc	1
7Networks_RH_Vis_8	cortex_Vis	41.668152623292194	floc	01	005	fLoc	1
7Networks_RH_Vis_9	cortex_Vis	35.653223929356564	floc	01	005	fLoc	1
7Networks_RH_Vis_10	cortex_Vis	24.67929993966615	floc	01	005	fLoc	1
7Networks_RH_Vis_11	cortex_Vis	33.42429313170788	floc	01	005	fLoc	1
7Networks_RH_Vis_12	cortex_Vis	40.109452731559955	floc	01	005	fLoc	1
7Networks_RH_Vis_13	cortex_Vis	29.363089902191202	floc	01	005	fLoc	1
7Networks_RH_Vis_14	cortex_Vis	34.70629759158846	floc	01	005	fLoc	1
7Networks_RH_Vis_15	cortex_Vis	33.9667928661976	floc	01	005	fLoc	1
7Networks_RH_Vis_16	cortex_Vis	17.155911348248733	floc	01	005	fLoc	1
7Networks_RH_Vis_17	cortex_Vis	27.904469155044687	floc	01	005	fLoc	1
7Networks_RH_Vis_18	cortex_Vis	30.559553129853292	floc	01	005	fLoc	1
7Networks_RH_Vis_19	cortex_Vis	23.601384865067565	floc	01	005	fLoc	1
7Networks_RH_Vis_20	cortex_Vis	11.460510871867973	floc	01	005	fLoc	1
7Networks_RH_Vis_21	cortex_Vis	46.881519486523416	floc	01	005	fLoc	1
7Networks_RH_Vis_22	cortex_Vis	26.603527449256564	floc	01	005	fLoc	1
7Networks_RH_Vis_23	cortex_Vis	33.72424064093825	floc	01	005	fLoc	1
7Networks_RH_Vis_24	cortex_Vis	36.9251574968836	floc	01	005	fLoc	1
7Networks_RH_Vis_25	cortex_Vis	17.16545516426433	floc	01	005	fLoc	1
7Networks_RH_Vis_26	cortex_Vis	33.26732809284992	floc	01	005	fLoc	1
7Networks_RH_Vis_27	cortex_Vis	8.535622690326676	floc	01	005	fLoc	1
7Networks_RH_Vis_28	cortex_Vis	32.16375191309795	floc	01	005	fLoc	1
7Networks_RH_Vis_29	cortex_Vis	18.320502945807718	floc	01	005	fLoc	1
7Networks_RH_Vis_30	cortex_Vis	33.86954148549715	floc	01	005	fLoc	1
7Networks_RH_Vis_31	cortex_Vis	25.579081251577314	floc	01	005	fLoc	1
7Networks_RH_Vis_32	cortex_Vis	29.741148284525977	floc	01	005	fLoc	1
7Networks_RH_Vis_33	cortex_Vis	33.204387002755794	floc	01	005	fLoc	1
7Networks_RH_Vis_34	cortex_Vis	47.528608227254765	floc	01	005	fLoc	1
7Networks_RH_Vis_35	cortex_Vis	40.28949374204198	floc	01	005	fLoc	1
7Networks_RH_Vis_36	cortex_Vis	35.689581381365876	floc	01	005	fLoc	1
7Networks_RH_Vis_37	cortex_Vis	37.06217095586387	floc	01	005	fLoc	1
7Networks_RH_Vis_38	cortex_Vis	38.32299866799009	floc	01	005	fLoc	1
7Networks_RH_Vis_39	cortex_Vis	42.98242433982179	floc	01	005	fLoc	1
7Networks_RH_Vis_40	cortex_Vis	37.619319246949864	floc	01	005	fLoc	1
7Networks_RH_Vis_41	cortex_Vis	27.074284558239768	floc	01	005	fLoc	1
7Networks_RH_Vis_42	cortex_Vis	27.576161233658027	floc	01	005	fLoc	1
7Networks_RH_Vis_43	cortex_Vis	25.34022986469031	floc	01	005	fLoc	1
7Networks_RH_Vis_44	cortex_Vis	39.798687095656774	floc	01	005	fLoc	1
7Networks_RH_Vis_45	cortex_Vis	40.826520244130876	floc	01	005	fLoc	1
7Networks_RH_Vis_46	cortex_Vis	30.182408924769966	floc	01	005	fLoc	1
7Networks_RH_Vis_47	cortex_Vis	37.355670736383004	floc	01	005	fLoc	1
7Networks_RH_Vis_48	cortex_Vis	38.20791754557491	floc	01	005	fLoc	1
7Networks_RH_Vis_49	cortex_Vis	49.675067890394125	floc	01	005	fLoc	1
7Networks_RH_Vis_50	cortex_Vis	39.638519544747126	floc	01	005	fLoc	1
7Networks_RH_Vis_51	cortex_Vis	44.63035466898893	floc	01	005	fLoc	1
7Networks_RH_Vis_52	cortex_Vis	46.72416710673926	floc	01	005	fLoc	1
7Networks_RH_Vis_53	cortex_Vis	30.86392871601887	floc	01	005	fLoc	1
7Networks_RH_Vis_54	cortex_Vis	40.76372623238797	floc	01	005	fLoc	1
7Networks_RH_Vis_55	cortex_Vis	35.642139497890376	floc	01	005	fLoc	1
7Networks_RH_Vis_56	cortex_Vis	49.63927196977713	floc	01	005	fLoc	1
7Networks_RH_Vis_57	cortex_Vis	39.981643268103134	floc	01	005	fLoc	1
7Networks_RH_Vis_58	cortex_Vis	38.233015401026385	floc	01	005	fLoc	1
7Networks_RH_Vis_59	cortex_Vis	26.061361748061042	floc	01	005	fLoc	1
7Networks_RH_Vis_60	cortex_Vis	50.08008654987865	floc	01	005	fLoc	1
7Networks_RH_Vis_61	cortex_Vis	41.810120201855106	floc	01	005	fLoc	1
7Networks_RH_Vis_62	cortex_Vis	49.3705151016744	floc	01	005	fLoc	1
7Networks_RH_Vis_63	cortex_Vis	36.25301977848716	floc	01	005	fLoc	1
7Networks_RH_Vis_64	cortex_Vis	39.37905893887044	floc	01	005	fLoc	1
7Networks_RH_Vis_65	cortex_Vis	43.37357430511477	floc	01	005	fLoc	1
7Networks_RH_Vis_66	cortex_Vis	47.68494283727012	floc	01	005	fLoc	1
7Networks_RH_Vis_67	cortex_Vis	46.52739123057673	floc	01	005	fLoc	1
7Networks_RH_Vis_68	cortex_Vis	25.24926610272413	floc	01	005	fLoc	1
7Networks_RH_Vis_69	cortex_Vis	45.5814719215038	floc	01	005	fLoc	1
7Networks_RH_Vis_70	cortex_Vis	42.1018155442889	floc	01	005	fLoc	1
7Networks_RH_Vis_71	cortex_Vis	48.31352405889636	floc	01	005	fLoc	1
7Networks_RH_Vis_72	cortex_Vis	43.64615554574257	floc	01	005	fLoc	1
7Networks_RH_Vis_73	cortex_Vis	50.83389900296232	floc	01	005	fLoc	1
7Networks_RH_Vis_74	cortex_Vis	47.91219996350001	floc	01	005	fLoc	1
7Networks_RH_Vis_75	cortex_Vis	30.186971704616745	floc	01	005	fLoc	1
7Networks_RH_Vis_76	cortex_Vis	53.915750399887116	floc	01	005	fLoc	1
7Networks_RH_Vis_77	cortex_Vis	47.264661645020354	floc	01	005	fLoc	1
7Networks_RH_Vis_78	cortex_Vis	47.670684080771046	floc	01	005	fLoc	1
7Networks_RH_Vis_79	cortex_Vis	42.97758012249305	floc	01	005	fLoc	1
7Networks_RH_Vis_80	cortex_Vis	51.78139760076891	floc	01	005	fLoc	1
7Networks_RH_Vis_81	cortex_Vis	39.4065835029767	floc	01	005	fLoc	1
7Networks_RH_SomMot_1	cortex_SomMot	41.46789128219434	floc	01	005	fLoc	1
7Networks_RH_SomMot_2	cortex_SomMot	43.267265065961126	floc	01	005	fLoc	1
7Networks_RH_SomMot_3	cortex_SomMot	41.98820988511635	floc	01	005	fLoc	1
7Networks_RH_SomMot_4	cortex_SomMot	47.125202489272475	floc	01	005	fLoc	1
7Networks_RH_SomMot_5	cortex_SomMot	45.02981484836406	floc	01	005	fLoc	1
7Networks_RH_SomMot_6	cortex_SomMot	38.88018647545441	floc	01	005	fLoc	1
7Networks_RH_SomMot_7	cortex_SomMot	48.15269948439186	floc	01	005	fLoc	1
7Networks_RH_SomMot_8	cortex_SomMot	42.1131678264768	floc	01	005	fLoc	1
7Networks_RH_SomMot_9	cortex_SomMot	42.176411538858844	floc	01	005	fLoc	1
7Networks_RH_SomMot_10	cortex_SomMot	46.8175186441783	floc	01	005	fLoc	1
7Networks_RH_SomMot_11	cortex_SomMot	34.16501702390219	floc	01	005	fLoc	1
7Networks_RH_SomMot_12	cortex_SomMot	41.919949200104284	floc	01	005	fLoc	1
7Networks_RH_SomMot_13	cortex_SomMot	49.062519099548915	floc	01	005	fLoc	1
7Networks_RH_SomMot_14	cortex_SomMot	43.239912802237995	floc	01	005	fLoc	1
7Networks_RH_SomMot_15	cortex_SomMot	38.126987280492	floc	01	005	fLoc	1
7Networks_RH_SomMot_16	cortex_SomMot	29.946190313199292	floc	01	005	fLoc	1
7Networks_RH_SomMot_17	cortex_SomMot	38.73492784691427	floc	01	005	fLoc	1
7Networks_RH_SomMot_18	cortex_SomMot	50.31208512087651	floc	01	005	fLoc	1
7Networks_RH_SomMot_19	cortex_SomMot	42.55621448195702	floc	01	005	fLoc	1
7Networks_RH_SomMot_20	cortex_SomMot	33.47108392349082	floc	01	005	fLoc	1
7Networks_RH_SomMot_21	cortex_SomMot	41.144285176620144	floc	01	005	fLoc	1
7Networks_RH_SomMot_22	cortex_SomMot	37.93520588860432	floc	01	005	fLoc	1
7Networks_RH_SomMot_23	cortex_SomMot	52.35280183459456	floc	01	005	fLoc	1
7Networks_RH_SomMot_24	cortex_SomMot	39.81823348395194	floc	01	005	fLoc	1
7Networks_RH_SomMot_25	cortex_SomMot	37.20947612535661	floc	01	005	fLoc	1
7Networks_RH_SomMot_26	cortex_SomMot	39.21546841758474	floc	01	005	fLoc	1
7Networks_RH_SomMot_27	cortex_SomMot	45.668758162805425	floc	01	005	fLoc	1
7Networks_RH_SomMot_28	cortex_SomMot	40.80501035578249	floc	01	005	fLoc	1
7Networks_RH_SomMot_29	cortex_SomMot	38.68082996880932	floc	01	005	fLoc	1
7Networks_RH_SomMot_30	cortex_SomMot	54.43127054927728	floc	01	005	fLoc	1
7Networks_RH_SomMot_31	cortex_SomMot	46.200593067259106	floc	01	005	fLoc	1
7Networks_RH_SomMot_32	cortex_SomMot	55.85958346946742	floc	01	005	fLoc	1
7Networks_RH_SomMot_33	cortex_SomMot	42.49339586280841	floc	01	005	fLoc	1
7Networks_RH_SomMot_34	cortex_SomMot	56.27437610131577	floc	01	005	fLoc	1
7Networks_RH_SomMot_35	cortex_SomMot	57.80444364134184	floc	01	005	fLoc	1
7Networks_RH_SomMot_36	cortex_SomMot	56.59021985450437	floc	01	005	fLoc	1
7Networks_RH_SomMot_37	cortex_SomMot	68.03698116317776	floc	01	005	fLoc	1
7Networks_RH_SomMot_38	cortex_SomMot	58.59977854388303	floc	01	005	fLoc	1
7Networks_RH_SomMot_39	cortex_SomMot	63.860635083687185	floc	01	005	fLoc	1
7Networks_RH_SomMot_40	cortex_SomMot	55.57801934285078	floc	01	005	fLoc	1
7Networks_RH_SomMot_41	cortex_SomMot	42.86860792500749	floc	01	005	fLoc	1
7Networks_RH_SomMot_42	cortex_SomMot	55.07128142236351	floc	01	005	fLoc	1
7Networks_RH_SomMot_43	cortex_SomMot	53.454491775727085	floc	01	005	fLoc	1
7Networks_RH_SomMot_44	cortex_SomMot	52.85033344132465	floc	01	005	fLoc	1
7Networks_RH_SomMot_45	cortex_SomMot	43.052603601509496	floc	01	005	fLoc	1
7Networks_RH_SomMot_46	cortex_SomMot	32.395469391625014	floc	01	005	fLoc	1
7Networks_RH_SomMot_47	cortex_SomMot	53.5131723191359	floc	01	005	fLoc	1
7Networks_RH_SomMot_48	cortex_SomMot	48.595883869520286	floc	01	005	fLoc	1
7Networks_RH_SomMot_49	cortex_SomMot	46.66917433282153	floc	01	005	fLoc	1
7Networks_RH_SomMot_50	cortex_SomMot	53.02882054405421	floc	01	005	fLoc	1
7Networks_RH_SomMot_51	cortex_SomMot	42.938582562212176	floc	01	005	fLoc	1
7Networks_RH_SomMot_52	cortex_SomMot	46.30165374677908	floc	01	005	fLoc	1
7Networks_RH_SomMot_53	cortex_SomMot	50.737001043368664	floc	01	005	fLoc	1
7Networks_RH_SomMot_54	cortex_SomMot	46.163898021989176	floc	01	005	fLoc	1
7Networks_RH_SomMot_55	cortex_SomMot	45.95583255501485	floc	01	005	fLoc	1
7Networks_RH_SomMot_56	cortex_SomMot	35.985563691779134	floc	01	005	fLoc	1
7Networks_RH_SomMot_57	cortex_SomMot	44.83219190121225	floc	01	005	fLoc	1
7Networks_RH_SomMot_58	cortex_SomMot	48.352974312327376	floc	01	005	fLoc	1
7Networks_RH_SomMot_59	cortex_SomMot	47.43137322985714	floc	01	005	fLoc	1
7Networks_RH_SomMot_60	cortex_SomMot	46.66765886325387	floc	01	005	fLoc	1
7Networks_RH_SomMot_61	cortex_SomMot	37.79669185874937	floc	01	005	fLoc	1
7Networks_RH_SomMot_62	cortex_SomMot	41.600949300334676	floc	01	005	fLoc	1
7Networks_RH_SomMot_63	cortex_SomMot	39.459774875374656	floc	01	005	fLoc	1
7Networks_RH_SomMot_64	cortex_SomMot	48.1270028712185	floc	01	005	fLoc	1
7Networks_RH_SomMot_65	cortex_SomMot	48.33325876133707	floc	01	005	fLoc	1
7Networks_RH_SomMot_66	cortex_SomMot	43.963928905794475	floc	01	005	fLoc	1
7Networks_RH_SomMot_67	cortex_SomMot	44.014921000372155	floc	01	005	fLoc	1
7Networks_RH_SomMot_68	cortex_SomMot	46.67089363529283	floc	01	005	fLoc	1
7Networks_RH_SomMot_69	cortex_SomMot	45.71414516062769	floc	01	005	fLoc	1
7Networks_RH_SomMot_70	cortex_SomMot	42.807206060761395	floc	01	005	fLoc	1
7Networks_RH_SomMot_71	cortex_SomMot	41.968760281451175	floc	01	005	fLoc	1
7Networks_RH_SomMot_72	cortex_SomMot	47.83428604091285	floc	01	005	fLoc	1
7Networks_RH_SomMot_73	cortex_SomMot	38.987895136454576	floc	01	005	fLoc	1
7Networks_RH_SomMot_74	cortex_SomMot	41.798469172785495	floc	01	005	fLoc	1
7Networks_RH_SomMot_75	cortex_SomMot	37.42465745684167	floc	01	005	fLoc	1
7Networks_RH_SomMot_76	cortex_SomMot	40.30800529200839	floc	01	005	fLoc	1
7Networks_RH_SomMot_77	cortex_SomMot	45.05886891988097	floc	01	005	fLoc	1
7Networks_RH_SomMot_78	cortex_SomMot	45.057428047982185	floc	01	005	fLoc	1
7Networks_RH_SomMot_79	cortex_SomMot	48.061952611642795	floc	01	005	fLoc	1
7Networks_RH_SomMot_80	cortex_SomMot	46.85585195557534	floc	01	005	fLoc	1
7Networks_RH_SomMot_81	cortex_SomMot	55.79796584578679	floc	01	005	fLoc	1
7Networks_RH_SomMot_82	cortex_SomMot	46.32246398652452	floc	01	005	fLoc	1
7Networks_RH_SomMot_83	cortex_SomMot	52.59286069004412	floc	01	005	fLoc	1
7Networks_RH_SomMot_84	cortex_SomMot	38.40221757199671	floc	01	005	fLoc	1
7Networks_RH_SomMot_85	cortex_SomMot	48.09064976701474	floc	01	005	fLoc	1
7Networks_RH_SomMot_86	cortex_SomMot	41.49353285541912	floc	01	005	fLoc	1
7Networks_RH_SomMot_87	cortex_SomMot	43.772629560559004	floc	01	005	fLoc	1
7Networks_RH_SomMot_88	cortex_SomMot	48.33045854689041	floc	01	005	fLoc	1
7Networks_RH_SomMot_89	cortex_SomMot	45.0669683027148	floc	01	005	fLoc	1
7Networks_RH_SomMot_90	cortex_SomMot	46.84533333994235	floc	01	005	fLoc	1
7Networks_RH_SomMot_91	cortex_SomMot	48.28175800136037	floc	01	005	fLoc	1
7Networks_RH_SomMot_92	cortex_SomMot	51.22461672443976	floc	01	005	fLoc	1
7Networks_RH_SomMot_93	cortex_SomMot	48.676102670351	floc	01	005	fLoc	1
7Networks_RH_SomMot_94	cortex_SomMot	41.21580720804602	floc	01	005	fLoc	1
7Networks_RH_SomMot_95	cortex_SomMot	50.75882411242337	floc	01	005	fLoc	1
7Networks_RH_SomMot_96	cortex_SomMot	57.31241767513296	floc	01	005	fLoc	1
7Networks_RH_SomMot_97	cortex_SomMot	39.46346177293186	floc	01	005	fLoc	1
7Networks_RH_SomMot_98	cortex_SomMot	49.37182072863781	floc	01	005	fLoc	1
7Networks_RH_SomMot_99	cortex_SomMot	56.157041026283295	floc	01	005	fLoc	1
7Networks_RH_SomMot_100	cortex_SomMot	46.30841809246511	floc	01	005	fLoc	1
7Networks_RH_SomMot_101	cortex_SomMot	39.387937373620126	floc	01	005	fLoc	1
7Networks_RH_SomMot_102	cortex_SomMot	53.67569488593616	floc	01	005	fLoc	1
7Networks_RH_SomMot_103	cortex_SomMot	48.71654520567782	floc	01	005	fLoc	1
7Networks_RH_DorsAttn_Post_1	cortex_DorsAttn	19.1356385713534	floc	01	005	fLoc	1
7Networks_RH_DorsAttn_Post_2	cortex_DorsAttn	36.3035009379276	floc	01	005	fLoc	1
7Networks_RH_DorsAttn_Post_3	cortex_DorsAttn	38.659248694749046	floc	01	005	fLoc	1
7Networks_RH_DorsAttn_Post_4	cortex_DorsAttn	43.79118647885385	floc	01	005	fLoc	1
7Networks_RH_DorsAttn_Post_5	cortex_DorsAttn	23.409223735871862	floc	01	005	fLoc	1
7Networks_RH_DorsAttn_Post_6	cortex_DorsAttn	38.578256665833486	floc	01	005	fLoc	1
7Networks_RH_DorsAttn_Post_7	cortex_DorsAttn	36.05569795982694	floc	01	005	fLoc	1
7Networks_RH_DorsAttn_Post_8	cortex_DorsAttn	47.10602971598491	floc	01	005	fLoc	1
7Networks_RH_DorsAttn_Post_9	cortex_DorsAttn	50.75061639774754	floc	01	005	fLoc	1
7Networks_RH_DorsAttn_Post_10	cortex_DorsAttn	47.59894693505226	floc	01	005	fLoc	1
